sector_name,sectorid,indivs,pacs,total,last_updated,cycle,cid
Finance/Insur/RealEst,F,457271,472899,930170,06/10/2019,2018,N00036351
Health,H,42038,36500,78538,06/10/2019,2018,N00036351
Lawyers & Lobbyists,K,105723,14000,119723,06/10/2019,2018,N00036351
Transportation,M,40631,33995,74626,06/10/2019,2018,N00036351
Misc Business,N,175572,91999,267571,06/10/2019,2018,N00036351
Labor,P,0,20000,20000,06/10/2019,2018,N00036351
Ideology/Single-Issue,Q,159389,526087,685476,06/10/2019,2018,N00036351
Other,W,216692,0,216692,06/10/2019,2018,N00036351
Agribusiness,A,27510,3500,31010,06/10/2019,2018,N00041873
Communic/Electronics,B,27722,3000,30722,06/10/2019,2018,N00041873
Construction,C,56523,7500,64023,06/10/2019,2018,N00041873
Defense,D,2700,5000,7700,06/10/2019,2018,N00041873
Energy/Nat Resource,E,69318,0,69318,06/10/2019,2018,N00041873
Finance/Insur/RealEst,F,251595,28000,279595,06/10/2019,2018,N00041873
Health,H,85958,39200,125158,06/10/2019,2018,N00041873
Lawyers & Lobbyists,K,30613,3500,34113,06/10/2019,2018,N00041873
Transportation,M,51618,18999,70617,06/10/2019,2018,N00041873
Misc Business,N,156103,3000,159103,06/10/2019,2018,N00041873
Ideology/Single-Issue,Q,198840,78000,276840,06/10/2019,2018,N00041873
Other,W,141747,0,141747,06/10/2019,2018,N00041873
Agribusiness,A,372175,305700,677875,06/10/2019,2018,N00002221
Communic/Electronics,B,162590,198000,360590,06/10/2019,2018,N00002221
Construction,C,250376,123000,373376,06/10/2019,2018,N00002221
Defense,D,52200,136500,188700,06/10/2019,2018,N00002221
Energy/Nat Resource,E,367932,376300,744232,06/10/2019,2018,N00002221
Finance/Insur/RealEst,F,1893429,727200,2620629,06/10/2019,2018,N00002221
Health,H,551030,900023,1451053,06/10/2019,2018,N00002221
Lawyers & Lobbyists,K,808736,157972,966708,06/10/2019,2018,N00002221
Transportation,M,185225,185000,370225,06/10/2019,2018,N00002221
Misc Business,N,886716,533400,1420116,06/10/2019,2018,N00002221
Labor,P,0,2000,2000,06/10/2019,2018,N00002221
Ideology/Single-Issue,Q,198811,656911,855722,06/10/2019,2018,N00002221
Other,W,1024069,52500,1076569,06/10/2019,2018,N00002221
Agribusiness,A,24300,41000,65300,06/10/2019,2018,N00026368
Communic/Electronics,B,-1250,80500,79250,06/10/2019,2018,N00026368
Construction,C,50161,72500,122661,06/10/2019,2018,N00026368
Defense,D,0,11000,11000,06/10/2019,2018,N00026368
Energy/Nat Resource,E,48900,148750,197650,06/10/2019,2018,N00026368
Finance/Insur/RealEst,F,109725,234700,344425,06/10/2019,2018,N00026368
Health,H,41325,103000,144325,06/10/2019,2018,N00026368
Lawyers & Lobbyists,K,56712,20500,77212,06/10/2019,2018,N00026368
Transportation,M,49550,71000,120550,06/10/2019,2018,N00026368
Misc Business,N,182982,160863,343845,06/10/2019,2018,N00026368
Labor,P,0,2500,2500,06/10/2019,2018,N00026368
Ideology/Single-Issue,Q,27422,156979,184401,06/10/2019,2018,N00026368
Other,W,105144,2000,107144,06/10/2019,2018,N00026368
Agribusiness,A,750,5500,6250,06/10/2019,2018,N00008122
Communic/Electronics,B,1000,28000,29000,06/10/2019,2018,N00008122
Construction,C,1750,22500,24250,06/10/2019,2018,N00008122
Defense,D,2700,18500,21200,06/10/2019,2018,N00008122
Energy/Nat Resource,E,5750,3000,8750,06/10/2019,2018,N00008122
Finance/Insur/RealEst,F,31800,8000,39800,06/10/2019,2018,N00008122
Health,H,19200,28700,47900,06/10/2019,2018,N00008122
Lawyers & Lobbyists,K,22353,11000,33353,06/10/2019,2018,N00008122
Transportation,M,1250,99200,100450,06/10/2019,2018,N00008122
Misc Business,N,24750,13500,38250,06/10/2019,2018,N00008122
Labor,P,0,96200,96200,06/10/2019,2018,N00008122
Ideology/Single-Issue,Q,5250,31975,37225,06/10/2019,2018,N00008122
Other,W,16416,1000,17416,06/10/2019,2018,N00008122
Agribusiness,A,2146,6000,8146,06/10/2019,2018,N00004724
Communic/Electronics,B,25817,12000,37817,06/10/2019,2018,N00004724
Construction,C,12956,0,12956,06/10/2019,2018,N00004724
Energy/Nat Resource,E,3853,3000,6853,06/10/2019,2018,N00004724
Finance/Insur/RealEst,F,108691,25000,133691,06/10/2019,2018,N00004724
Health,H,44634,81400,126034,06/10/2019,2018,N00004724
Lawyers & Lobbyists,K,160598,22500,183098,06/10/2019,2018,N00004724
Transportation,M,3672,11500,15172,06/10/2019,2018,N00004724
Misc Business,N,87460,16000,103460,06/10/2019,2018,N00004724
Labor,P,51,173300,173351,06/10/2019,2018,N00004724
Ideology/Single-Issue,Q,199924,38150,238074,06/10/2019,2018,N00004724
Other,W,197848,3500,201348,06/10/2019,2018,N00004724
Agribusiness,A,250839,62000,312839,06/10/2019,2018,N00033177
Communic/Electronics,B,1042337,207900,1250237,06/10/2019,2018,N00033177
Construction,C,207319,49950,257269,06/10/2019,2018,N00033177
Defense,D,225008,242485,467493,06/10/2019,2018,N00033177
Energy/Nat Resource,E,225596,161076,386672,06/10/2019,2018,N00033177
Finance/Insur/RealEst,F,2869585,442600,3312185,06/10/2019,2018,N00033177
Health,H,732420,367100,1099520,06/10/2019,2018,N00033177
Lawyers & Lobbyists,K,3074561,183500,3258061,06/10/2019,2018,N00033177
Transportation,M,143403,107500,250903,06/10/2019,2018,N00033177
Misc Business,N,1162563,205057,1367620,06/10/2019,2018,N00033177
Labor,P,4671,252600,257271,06/10/2019,2018,N00033177
Ideology/Single-Issue,Q,1176767,470431,1647198,06/10/2019,2018,N00033177
Other,W,3031513,13000,3044513,06/10/2019,2018,N00033177
Agribusiness,A,3450,2000,5450,06/10/2019,2018,N00029649
Communic/Electronics,B,44450,18410,62860,06/10/2019,2018,N00029649
Construction,C,3500,2500,6000,06/10/2019,2018,N00029649
Defense,D,0,8500,8500,06/10/2019,2018,N00029649
Energy/Nat Resource,E,500,1000,1500,06/10/2019,2018,N00029649
Finance/Insur/RealEst,F,106250,38000,144250,06/10/2019,2018,N00029649
Health,H,28525,74000,102525,06/10/2019,2018,N00029649
Lawyers & Lobbyists,K,67133,11000,78133,06/10/2019,2018,N00029649
Transportation,M,10201,14500,24701,06/10/2019,2018,N00029649
Misc Business,N,24500,59319,83819,06/10/2019,2018,N00029649
Labor,P,0,90700,90700,06/10/2019,2018,N00029649
Ideology/Single-Issue,Q,13050,9500,22550,06/10/2019,2018,N00029649
Other,W,124274,0,124274,06/10/2019,2018,N00029649
Agribusiness,A,4630,23000,27630,06/10/2019,2018,N00029891
Communic/Electronics,B,52973,141000,193973,06/10/2019,2018,N00029891
Construction,C,12662,63000,75662,06/10/2019,2018,N00029891
Defense,D,20044,110900,130944,06/10/2019,2018,N00029891
Energy/Nat Resource,E,152,12500,12652,06/10/2019,2018,N00029891
Finance/Insur/RealEst,F,114271,121000,235271,06/10/2019,2018,N00029891
Health,H,12913,58500,71413,06/10/2019,2018,N00029891
Lawyers & Lobbyists,K,111024,27750,138774,06/10/2019,2018,N00029891
Transportation,M,22110,39500,61610,06/10/2019,2018,N00029891
Misc Business,N,73000,49000,122000,06/10/2019,2018,N00029891
Labor,P,630,210000,210630,06/10/2019,2018,N00029891
Ideology/Single-Issue,Q,59545,50499,110044,06/10/2019,2018,N00029891
Other,W,211204,0,211204,06/10/2019,2018,N00029891
Agribusiness,A,20500,19750,40250,06/10/2019,2018,N00027894
Communic/Electronics,B,11250,51135,62385,06/10/2019,2018,N00027894
Construction,C,23877,9500,33377,06/10/2019,2018,N00027894
Defense,D,730,7000,7730,06/10/2019,2018,N00027894
Energy/Nat Resource,E,1250,34500,35750,06/10/2019,2018,N00027894
Finance/Insur/RealEst,F,52176,38000,90176,06/10/2019,2018,N00027894
Health,H,17700,32500,50200,06/10/2019,2018,N00027894
Lawyers & Lobbyists,K,41280,9750,51030,06/10/2019,2018,N00027894
Transportation,M,24350,22500,46850,06/10/2019,2018,N00027894
Misc Business,N,30900,56000,86900,06/10/2019,2018,N00027894
Labor,P,0,8000,8000,06/10/2019,2018,N00027894
Ideology/Single-Issue,Q,98660,50929,149589,06/10/2019,2018,N00027894
Other,W,62886,0,62886,06/10/2019,2018,N00027894
Agribusiness,A,500,19000,19500,06/10/2019,2018,N00036999
Communic/Electronics,B,4606,28700,33306,06/10/2019,2018,N00036999
Construction,C,11403,3500,14903,06/10/2019,2018,N00036999
Defense,D,575,101000,101575,06/10/2019,2018,N00036999
Energy/Nat Resource,E,5000,27500,32500,06/10/2019,2018,N00036999
Finance/Insur/RealEst,F,33708,43500,77208,06/10/2019,2018,N00036999
Health,H,9801,54500,64301,06/10/2019,2018,N00036999
Lawyers & Lobbyists,K,61541,13000,74541,06/10/2019,2018,N00036999
Transportation,M,10500,24250,34750,06/10/2019,2018,N00036999
Misc Business,N,24863,62682,87545,06/10/2019,2018,N00036999
Labor,P,0,172833,172833,06/10/2019,2018,N00036999
Ideology/Single-Issue,Q,11404,60849,72253,06/10/2019,2018,N00036999
Other,W,20705,1000,21705,06/10/2019,2018,N00036999
Agribusiness,A,6875,57000,63875,06/10/2019,2018,N00029675
Communic/Electronics,B,13650,171500,185150,06/10/2019,2018,N00029675
Construction,C,7000,62000,69000,06/10/2019,2018,N00029675
Defense,D,500,14000,14500,06/10/2019,2018,N00029675
Energy/Nat Resource,E,250,82000,82250,06/10/2019,2018,N00029675
Finance/Insur/RealEst,F,16925,243594,260519,06/10/2019,2018,N00029675
Health,H,28450,608024,636474,06/10/2019,2018,N00029675
Lawyers & Lobbyists,K,84430,37250,121680,06/10/2019,2018,N00029675
Transportation,M,1500,80000,81500,06/10/2019,2018,N00029675
Misc Business,N,26175,169659,195834,06/10/2019,2018,N00029675
Labor,P,0,18000,18000,06/10/2019,2018,N00029675
Ideology/Single-Issue,Q,4000,34500,38500,06/10/2019,2018,N00029675
Other,W,36720,43000,79720,06/10/2019,2018,N00029675
Agribusiness,A,72253,27500,99753,06/10/2019,2018,N00027658
Communic/Electronics,B,1327798,74000,1401798,06/10/2019,2018,N00027658
Construction,C,111247,14000,125247,06/10/2019,2018,N00027658
Defense,D,9324,50000,59324,06/10/2019,2018,N00027658
Energy/Nat Resource,E,81756,36950,118706,06/10/2019,2018,N00027658
Finance/Insur/RealEst,F,2265607,261400,2527007,06/10/2019,2018,N00027658
Health,H,598960,92250,691210,06/10/2019,2018,N00027658
Lawyers & Lobbyists,K,2596268,62308,2658576,06/10/2019,2018,N00027658
Transportation,M,45638,30500,76138,06/10/2019,2018,N00027658
Misc Business,N,1097157,98900,1196057,06/10/2019,2018,N00027658
Labor,P,7915,145000,152915,06/10/2019,2018,N00027658
Ideology/Single-Issue,Q,490564,351234,841798,06/10/2019,2018,N00027658
Other,W,2579494,4500,2583994,06/10/2019,2018,N00027658
Agribusiness,A,383300,232500,615800,06/10/2019,2018,N00001489
Communic/Electronics,B,391758,263000,654758,06/10/2019,2018,N00001489
Construction,C,669345,166600,835945,06/10/2019,2018,N00001489
Defense,D,35853,77600,113453,06/10/2019,2018,N00001489
Energy/Nat Resource,E,704447,477200,1181647,06/10/2019,2018,N00001489
Finance/Insur/RealEst,F,4572427,1565638,6138065,06/10/2019,2018,N00001489
Health,H,1090222,708370,1798592,06/10/2019,2018,N00001489
Lawyers & Lobbyists,K,1451122,255271,1706393,06/10/2019,2018,N00001489
Transportation,M,369256,184665,553921,06/10/2019,2018,N00001489
Misc Business,N,1566299,706424,2272723,06/10/2019,2018,N00001489
Labor,P,3400,45000,48400,06/10/2019,2018,N00001489
Ideology/Single-Issue,Q,1629316,952739,2582055,06/10/2019,2018,N00001489
Other,W,3030997,13200,3044197,06/10/2019,2018,N00001489
Agribusiness,A,57150,142500,199650,06/10/2019,2018,N00009771
Communic/Electronics,B,90500,120000,210500,06/10/2019,2018,N00009771
Construction,C,254233,153000,407233,06/10/2019,2018,N00009771
Defense,D,5550,41500,47050,06/10/2019,2018,N00009771
Energy/Nat Resource,E,450440,339875,790315,06/10/2019,2018,N00009771
Finance/Insur/RealEst,F,864456,634700,1499156,06/10/2019,2018,N00009771
Health,H,206057,279850,485907,06/10/2019,2018,N00009771
Lawyers & Lobbyists,K,437424,72263,509687,06/10/2019,2018,N00009771
Transportation,M,89500,216499,305999,06/10/2019,2018,N00009771
Misc Business,N,331649,326950,658599,06/10/2019,2018,N00009771
Labor,P,0,107000,107000,06/10/2019,2018,N00009771
Ideology/Single-Issue,Q,98275,529250,627525,06/10/2019,2018,N00009771
Other,W,453529,21500,475029,06/10/2019,2018,N00009771
Agribusiness,A,3000,38500,41500,06/10/2019,2018,N00009759
Communic/Electronics,B,4288,37500,41788,06/10/2019,2018,N00009759
Construction,C,5830,52000,57830,06/10/2019,2018,N00009759
Defense,D,84,104000,104084,06/10/2019,2018,N00009759
Energy/Nat Resource,E,17810,39250,57060,06/10/2019,2018,N00009759
Finance/Insur/RealEst,F,21158,55500,76658,06/10/2019,2018,N00009759
Health,H,5997,33500,39497,06/10/2019,2018,N00009759
Lawyers & Lobbyists,K,26781,12500,39281,06/10/2019,2018,N00009759
Transportation,M,6810,179500,186310,06/10/2019,2018,N00009759
Misc Business,N,38943,63500,102443,06/10/2019,2018,N00009759
Labor,P,250,211550,211800,06/10/2019,2018,N00009759
Ideology/Single-Issue,Q,15050,17250,32300,06/10/2019,2018,N00009759
Other,W,45431,0,45431,06/10/2019,2018,N00009759
Agribusiness,A,52108,26450,78558,06/10/2019,2018,N00038779
Communic/Electronics,B,62825,41500,104325,06/10/2019,2018,N00038779
Construction,C,80717,54700,135417,06/10/2019,2018,N00038779
Defense,D,4850,25000,29850,06/10/2019,2018,N00038779
Energy/Nat Resource,E,59295,62000,121295,06/10/2019,2018,N00038779
Finance/Insur/RealEst,F,490097,199150,689247,06/10/2019,2018,N00038779
Health,H,88369,119500,207869,06/10/2019,2018,N00038779
Lawyers & Lobbyists,K,109105,29000,138105,06/10/2019,2018,N00038779
Transportation,M,40000,60495,100495,06/10/2019,2018,N00038779
Misc Business,N,234996,104945,339941,06/10/2019,2018,N00038779
Labor,P,0,246500,246500,06/10/2019,2018,N00038779
Ideology/Single-Issue,Q,100777,458699,559476,06/10/2019,2018,N00038779
Other,W,200283,4000,204283,06/10/2019,2018,N00038779
Agribusiness,A,11563,13000,24563,06/10/2019,2018,N00033638
Communic/Electronics,B,107375,22350,129725,06/10/2019,2018,N00033638
Construction,C,19112,0,19112,06/10/2019,2018,N00033638
Defense,D,444,7500,7944,06/10/2019,2018,N00033638
Energy/Nat Resource,E,8337,20000,28337,06/10/2019,2018,N00033638
Finance/Insur/RealEst,F,174164,26500,200664,06/10/2019,2018,N00033638
Health,H,88578,16000,104578,06/10/2019,2018,N00033638
Lawyers & Lobbyists,K,191328,13000,204328,06/10/2019,2018,N00033638
Transportation,M,6033,6000,12033,06/10/2019,2018,N00033638
Misc Business,N,153718,35500,189218,06/10/2019,2018,N00033638
Labor,P,63,143000,143063,06/10/2019,2018,N00033638
Ideology/Single-Issue,Q,154525,405541,560066,06/10/2019,2018,N00033638
Other,W,201899,3500,205399,06/10/2019,2018,N00033638
Agribusiness,A,3244,0,3244,06/10/2019,2018,N00026427
Communic/Electronics,B,315722,0,315722,06/10/2019,2018,N00026427
Construction,C,18796,0,18796,06/10/2019,2018,N00026427
Defense,D,5852,0,5852,06/10/2019,2018,N00026427
Energy/Nat Resource,E,29912,0,29912,06/10/2019,2018,N00026427
Finance/Insur/RealEst,F,705116,0,705116,06/10/2019,2018,N00026427
Health,H,154573,0,154573,06/10/2019,2018,N00026427
Lawyers & Lobbyists,K,155243,0,155243,06/10/2019,2018,N00026427
Transportation,M,13875,0,13875,06/10/2019,2018,N00026427
Misc Business,N,123063,0,123063,06/10/2019,2018,N00026427
Labor,P,100,-2500,-2400,06/10/2019,2018,N00026427
Ideology/Single-Issue,Q,151045,0,151045,06/10/2019,2018,N00026427
Other,W,292875,0,292875,06/10/2019,2018,N00026427
Agribusiness,A,340723,140800,481523,06/10/2019,2018,N00030245
Communic/Electronics,B,249224,75750,324974,06/10/2019,2018,N00030245
Construction,C,702425,49600,752025,06/10/2019,2018,N00030245
Defense,D,11850,7000,18850,06/10/2019,2018,N00030245
Energy/Nat Resource,E,1206780,316000,1522780,06/10/2019,2018,N00030245
Finance/Insur/RealEst,F,2696421,268375,2964796,06/10/2019,2018,N00030245
Health,H,1793568,890606,2684174,06/10/2019,2018,N00030245
Lawyers & Lobbyists,K,644441,80000,724441,06/10/2019,2018,N00030245
Transportation,M,542240,173600,715840,06/10/2019,2018,N00030245
Misc Business,N,1201476,252500,1453976,06/10/2019,2018,N00030245
Labor,P,0,13918,13918,06/10/2019,2018,N00030245
Ideology/Single-Issue,Q,387304,866749,1254053,06/10/2019,2018,N00030245
Other,W,1175807,7500,1183307,06/10/2019,2018,N00030245
Agribusiness,A,142847,352150,494997,06/10/2019,2018,N00026341
Communic/Electronics,B,11215,35640,46855,06/10/2019,2018,N00026341
Construction,C,15150,28700,43850,06/10/2019,2018,N00026341
Defense,D,0,5000,5000,06/10/2019,2018,N00026341
Energy/Nat Resource,E,7305,161750,169055,06/10/2019,2018,N00026341
Finance/Insur/RealEst,F,108319,73500,181819,06/10/2019,2018,N00026341
Health,H,63662,37000,100662,06/10/2019,2018,N00026341
Lawyers & Lobbyists,K,62718,10250,72968,06/10/2019,2018,N00026341
Transportation,M,7201,42000,49201,06/10/2019,2018,N00026341
Misc Business,N,71285,141500,212785,06/10/2019,2018,N00026341
Labor,P,0,61000,61000,06/10/2019,2018,N00026341
Ideology/Single-Issue,Q,32553,122900,155453,06/10/2019,2018,N00026341
Other,W,68466,2000,70466,06/10/2019,2018,N00026341
Agribusiness,A,271172,108350,379522,06/10/2019,2018,N00007364
Communic/Electronics,B,476221,257450,733671,06/10/2019,2018,N00007364
Construction,C,69338,43900,113238,06/10/2019,2018,N00007364
Defense,D,16955,70000,86955,06/10/2019,2018,N00007364
Energy/Nat Resource,E,180707,87200,267907,06/10/2019,2018,N00007364
Finance/Insur/RealEst,F,997156,160400,1157556,06/10/2019,2018,N00007364
Health,H,201476,185000,386476,06/10/2019,2018,N00007364
Lawyers & Lobbyists,K,919694,101505,1021199,06/10/2019,2018,N00007364
Transportation,M,90964,49500,140464,06/10/2019,2018,N00007364
Misc Business,N,531789,186700,718489,06/10/2019,2018,N00007364
Labor,P,2435,59000,61435,06/10/2019,2018,N00007364
Ideology/Single-Issue,Q,451470,234999,686469,06/10/2019,2018,N00007364
Other,W,1036045,1000,1037045,06/10/2019,2018,N00007364
Agribusiness,A,8300,41000,49300,06/10/2019,2018,N00026631
Communic/Electronics,B,11800,13000,24800,06/10/2019,2018,N00026631
Construction,C,20650,18000,38650,06/10/2019,2018,N00026631
Defense,D,0,45000,45000,06/10/2019,2018,N00026631
Energy/Nat Resource,E,5450,21000,26450,06/10/2019,2018,N00026631
Finance/Insur/RealEst,F,33300,94500,127800,06/10/2019,2018,N00026631
Health,H,55100,15000,70100,06/10/2019,2018,N00026631
Lawyers & Lobbyists,K,27650,12000,39650,06/10/2019,2018,N00026631
Transportation,M,2000,24000,26000,06/10/2019,2018,N00026631
Misc Business,N,19400,16000,35400,06/10/2019,2018,N00026631
Labor,P,0,21000,21000,06/10/2019,2018,N00026631
Ideology/Single-Issue,Q,8100,56650,64750,06/10/2019,2018,N00026631
Other,W,31630,0,31630,06/10/2019,2018,N00026631
Agribusiness,A,47057,7500,54557,06/10/2019,2018,N00034547
Communic/Electronics,B,10261,28750,39011,06/10/2019,2018,N00034547
Construction,C,38992,1000,39992,06/10/2019,2018,N00034547
Defense,D,310,14000,14310,06/10/2019,2018,N00034547
Energy/Nat Resource,E,1960,2000,3960,06/10/2019,2018,N00034547
Finance/Insur/RealEst,F,117015,76250,193265,06/10/2019,2018,N00034547
Health,H,42700,54750,97450,06/10/2019,2018,N00034547
Lawyers & Lobbyists,K,32468,7375,39843,06/10/2019,2018,N00034547
Transportation,M,17301,20000,37301,06/10/2019,2018,N00034547
Misc Business,N,63553,19669,83222,06/10/2019,2018,N00034547
Labor,P,5255,106000,111255,06/10/2019,2018,N00034547
Ideology/Single-Issue,Q,51817,43953,95770,06/10/2019,2018,N00034547
Other,W,58936,0,58936,06/10/2019,2018,N00034547
Agribusiness,A,5300,6500,11800,06/10/2019,2018,N00007833
Communic/Electronics,B,58656,48500,107156,06/10/2019,2018,N00007833
Construction,C,4262,23000,27262,06/10/2019,2018,N00007833
Defense,D,39050,226200,265250,06/10/2019,2018,N00007833
Energy/Nat Resource,E,5703,14500,20203,06/10/2019,2018,N00007833
Finance/Insur/RealEst,F,100866,58000,158866,06/10/2019,2018,N00007833
Health,H,19151,27000,46151,06/10/2019,2018,N00007833
